user_id_x,follower_id,name,author,content,country,date_time,id,language,latitude,longitude,number_of_likes,number_of_shares,user_id_y
8119302,26346966,,ddlovato,Aaaannndd that was the only time Stacy Dash will ever be at the Oscars again.,,29/02/2016 02:03,7.04125e+17,en,,,22258,10997,26346966
18917716,26346966,,ddlovato,Aaaannndd that was the only time Stacy Dash will ever be at the Oscars again.,,29/02/2016 02:03,7.04125e+17,en,,,22258,10997,26346966
8119302,26346966,,ddlovato,Yo..... Chris Rock right now though....... 😭😭😭,,29/02/2016 01:38,7.04119e+17,en,,,18187,8368,26346966
18917716,26346966,,ddlovato,Yo..... Chris Rock right now though....... 😭😭😭,,29/02/2016 01:38,7.04119e+17,en,,,18187,8368,26346966
8119302,26346966,,ddlovato,@kelly_clarkson made me cry watching her AI performance... #Piecebypiece is incredible.. Thank you Idol for giving me mine 💗🙏🏼,,26/02/2016 15:59,7.03248e+17,en,,,14955,8018,26346966
18917716,26346966,,ddlovato,@kelly_clarkson made me cry watching her AI performance... #Piecebypiece is incredible.. Thank you Idol for giving me mine 💗🙏🏼,,26/02/2016 15:59,7.03248e+17,en,,,14955,8018,26346966
8119302,26346966,,ddlovato,We asked why people speak up for #mentalhealth. Here’s what they had to say: https://t.co/ygQuTwxdgq #BeVocalSpeakUp,,25/02/2016 14:36,7.02865e+17,en,,,14628,7380,26346966
18917716,26346966,,ddlovato,We asked why people speak up for #mentalhealth. Here’s what they had to say: https://t.co/ygQuTwxdgq #BeVocalSpeakUp,,25/02/2016 14:36,7.02865e+17,en,,,14628,7380,26346966
8119302,26346966,,ddlovato,"So nice to meet you\, you beautiful talented woman!! 💗🙏🏼 @kimberlyperry",,25/02/2016 08:51,7.02778e+17,en,,,11419,5140,26346966
18917716,26346966,,ddlovato,"So nice to meet you\, you beautiful talented woman!! 💗🙏🏼 @kimberlyperry",,25/02/2016 08:51,7.02778e+17,en,,,11419,5140,26346966
8119302,26346966,,ddlovato,What an amazing trip... Surrounded by INCREDIBLE talent and such awesome people.. God is good. 🙏🏼🙌🏼,,25/02/2016 02:36,7.02684e+17,en,,,18925,8831,26346966
18917716,26346966,,ddlovato,What an amazing trip... Surrounded by INCREDIBLE talent and such awesome people.. God is good. 🙏🏼🙌🏼,,25/02/2016 02:36,7.02684e+17,en,,,18925,8831,26346966
8119302,26346966,,ddlovato,@Alabama_Shakes so good seeing you and I loved every second singing with your incredible and soulful voice 🙌🏼,,25/02/2016 02:35,7.02683e+17,en,,,4528,2916,26346966
18917716,26346966,,ddlovato,@Alabama_Shakes so good seeing you and I loved every second singing with your incredible and soulful voice 🙌🏼,,25/02/2016 02:35,7.02683e+17,en,,,4528,2916,26346966
8119302,26346966,,ddlovato,@AndraDayMusic YOU are so special and incredibly talented and I'm so happy we met!!! 💗💗💗,,25/02/2016 02:33,7.02683e+17,en,,,4347,2884,26346966
18917716,26346966,,ddlovato,@AndraDayMusic YOU are so special and incredibly talented and I'm so happy we met!!! 💗💗💗,,25/02/2016 02:33,7.02683e+17,en,,,4347,2884,26346966
8119302,26346966,,ddlovato,@YolandaAdams  you are such a beautiful person with an angelic and gorgeous soul. I'm so happy to have met you 🙏🏼💗,,25/02/2016 02:31,7.02682e+17,en,,,4277,2837,26346966
18917716,26346966,,ddlovato,@YolandaAdams  you are such a beautiful person with an angelic and gorgeous soul. I'm so happy to have met you 🙏🏼💗,,25/02/2016 02:31,7.02682e+17,en,,,4277,2837,26346966
8119302,26346966,,ddlovato,What do you guys think of the #StoneColdVideo? https://t.co/xrN65OqpSy https://t.co/Rem7rCIXmZ,,24/02/2016 20:06,7.02585e+17,en,,,19646,10742,26346966
18917716,26346966,,ddlovato,What do you guys think of the #StoneColdVideo? https://t.co/xrN65OqpSy https://t.co/Rem7rCIXmZ,,24/02/2016 20:06,7.02585e+17,en,,,19646,10742,26346966
8119302,26346966,,ddlovato,Big thank you to @finsfeathersut for letting us shoot on your beautiful ranch @northfortyut!!! #StoneColdVideo https://t.co/xrN65OqpSy,,24/02/2016 19:34,7.02577e+17,en,,,11873,6708,26346966
18917716,26346966,,ddlovato,Big thank you to @finsfeathersut for letting us shoot on your beautiful ranch @northfortyut!!! #StoneColdVideo https://t.co/xrN65OqpSy,,24/02/2016 19:34,7.02577e+17,en,,,11873,6708,26346966
8119302,26346966,,ddlovato,At the @WhiteHouse today with @Botticelli44… working on something big 🇺🇸 ✊ https://t.co/4L0vdzsBdB,,24/02/2016 08:03,7.02403e+17,en,,,19809,7442,26346966
18917716,26346966,,ddlovato,At the @WhiteHouse today with @Botticelli44… working on something big 🇺🇸 ✊ https://t.co/4L0vdzsBdB,,24/02/2016 08:03,7.02403e+17,en,,,19809,7442,26346966
8119302,26346966,,ddlovato,"""I was your amber but now she's your shade of gold"" #StoneColdVideo https://t.co/egHfHOtIxt https://t.co/2Xi76gzvSN",,24/02/2016 05:57,7.02372e+17,en,,,29098,18251,26346966
18917716,26346966,,ddlovato,"""I was your amber but now she's your shade of gold"" #StoneColdVideo https://t.co/egHfHOtIxt https://t.co/2Xi76gzvSN",,24/02/2016 05:57,7.02372e+17,en,,,29098,18251,26346966
8119302,26346966,,ddlovato,In case you missed it... #StoneColdVideo out now!! https://t.co/egHfHOc78T @Vevo https://t.co/zFqxK9ht5I,,24/02/2016 03:30,7.02335e+17,en,,,25197,15832,26346966
18917716,26346966,,ddlovato,In case you missed it... #StoneColdVideo out now!! https://t.co/egHfHOc78T @Vevo https://t.co/zFqxK9ht5I,,24/02/2016 03:30,7.02335e+17,en,,,25197,15832,26346966
8119302,26346966,,ddlovato,Very proud of this 1. #StoneColdVideo is here. Watch on @Vevo now: https://t.co/egHfHOtIxt https://t.co/KwOryUtQfS https://t.co/BYn1yNKKTm,,24/02/2016 00:45,7.02293e+17,en,,,80501,50428,26346966
18917716,26346966,,ddlovato,Very proud of this 1. #StoneColdVideo is here. Watch on @Vevo now: https://t.co/egHfHOtIxt https://t.co/KwOryUtQfS https://t.co/BYn1yNKKTm,,24/02/2016 00:45,7.02293e+17,en,,,80501,50428,26346966
8119302,26346966,,ddlovato,TOMORROW. #StoneColdVideo\r\nhttps://t.co/w7Gk5hbkdv,,22/02/2016 23:18,7.01909e+17,en,,,30722,19335,26346966
18917716,26346966,,ddlovato,TOMORROW. #StoneColdVideo\r\nhttps://t.co/w7Gk5hbkdv,,22/02/2016 23:18,7.01909e+17,en,,,30722,19335,26346966
8119302,26346966,,ddlovato,Happy #NMM!! Embrace your natural beauty 💜 https://t.co/LdAbm0nsSu https://t.co/hMuPO2xiNE,,22/02/2016 20:20,7.01864e+17,en,,,28037,12104,26346966
18917716,26346966,,ddlovato,Happy #NMM!! Embrace your natural beauty 💜 https://t.co/LdAbm0nsSu https://t.co/hMuPO2xiNE,,22/02/2016 20:20,7.01864e+17,en,,,28037,12104,26346966
8119302,26346966,,ddlovato,Take something to Capitol Hill or actually speak out about something and then I'll be impressed.,,22/02/2016 04:14,7.01621e+17,en,,,35446,16610,26346966
18917716,26346966,,ddlovato,Take something to Capitol Hill or actually speak out about something and then I'll be impressed.,,22/02/2016 04:14,7.01621e+17,en,,,35446,16610,26346966
8119302,26346966,,ddlovato,"My favorite song on the album and the most emotional video I've ever shot. #StoneColdVideo: Feb. 23\, 2016 https://t.co/6kDARmYhWh",,22/02/2016 01:23,7.01578e+17,en,,,29327,18414,26346966
18917716,26346966,,ddlovato,"My favorite song on the album and the most emotional video I've ever shot. #StoneColdVideo: Feb. 23\, 2016 https://t.co/6kDARmYhWh",,22/02/2016 01:23,7.01578e+17,en,,,29327,18414,26346966
8119302,26346966,,ddlovato,@LaurenJauregui love you girl,,21/02/2016 22:05,7.01528e+17,en,,,32818,29169,26346966
18917716,26346966,,ddlovato,@LaurenJauregui love you girl,,21/02/2016 22:05,7.01528e+17,en,,,32818,29169,26346966
8119302,26346966,,ddlovato,Okay I'm really tired.. Going to bed. Love you all. #equalityforALL (not just women) 👊🏼💗,,21/02/2016 10:36,7.01355e+17,en,,,34664,17386,26346966
18917716,26346966,,ddlovato,Okay I'm really tired.. Going to bed. Love you all. #equalityforALL (not just women) 👊🏼💗,,21/02/2016 10:36,7.01355e+17,en,,,34664,17386,26346966
8119302,26346966,,ddlovato,Women empowerment is tweeting at 2:30 am knowing the consequences of these tweets and not giving a single fuck. 😂,,21/02/2016 10:31,7.01354e+17,en,,,35741,18118,26346966
18917716,26346966,,ddlovato,Women empowerment is tweeting at 2:30 am knowing the consequences of these tweets and not giving a single fuck. 😂,,21/02/2016 10:31,7.01354e+17,en,,,35741,18118,26346966
8119302,26346966,,ddlovato,Women empowerment is leading other women to make actual changes in our society.,,21/02/2016 10:30,7.01353e+17,en,,,36171,22420,26346966
18917716,26346966,,ddlovato,Women empowerment is leading other women to make actual changes in our society.,,21/02/2016 10:30,7.01353e+17,en,,,36171,22420,26346966
8119302,26346966,,ddlovato,"Women empowerment is taking action now\, not when it's convenient.",,21/02/2016 10:25,7.01352e+17,en,,,37335,25280,26346966
18917716,26346966,,ddlovato,"Women empowerment is taking action now\, not when it's convenient.",,21/02/2016 10:25,7.01352e+17,en,,,37335,25280,26346966
8119302,26346966,,ddlovato,Women empowerment is using your voice to help the voiceless women be heard.,,21/02/2016 10:24,7.01352e+17,en,,,34769,23525,26346966
18917716,26346966,,ddlovato,Women empowerment is using your voice to help the voiceless women be heard.,,21/02/2016 10:24,7.01352e+17,en,,,34769,23525,26346966
8119302,26346966,,ddlovato,Women empowerment is speaking up for other women even when it's something uncomfortable to speak up about.,,21/02/2016 10:23,7.01352e+17,en,,,36569,25003,26346966
18917716,26346966,,ddlovato,Women empowerment is speaking up for other women even when it's something uncomfortable to speak up about.,,21/02/2016 10:23,7.01352e+17,en,,,36569,25003,26346966
8119302,26346966,,ddlovato,I'm also ready for self-proclaimed feminists to start speaking out or taking action for women's rights.,,21/02/2016 10:03,7.01346e+17,en,,,60376,40088,26346966
18917716,26346966,,ddlovato,I'm also ready for self-proclaimed feminists to start speaking out or taking action for women's rights.,,21/02/2016 10:03,7.01346e+17,en,,,60376,40088,26346966
8119302,26346966,,ddlovato,Someone tell me why anyone would ever feel brave enough to come forward if they are most likely to be ignored or called a liar?,,21/02/2016 09:27,7.01337e+17,en,,,43220,26627,26346966
18917716,26346966,,ddlovato,Someone tell me why anyone would ever feel brave enough to come forward if they are most likely to be ignored or called a liar?,,21/02/2016 09:27,7.01337e+17,en,,,43220,26627,26346966
8119302,26346966,,ddlovato,Happens way too often. I'm ready for women to be taken just as seriously as men..,,21/02/2016 09:17,7.01335e+17,en,,,35669,22506,26346966
18917716,26346966,,ddlovato,Happens way too often. I'm ready for women to be taken just as seriously as men..,,21/02/2016 09:17,7.01335e+17,en,,,35669,22506,26346966
8119302,26346966,,ddlovato,"Frustrating to see women come forward with their past only to be shot down\, not believed &amp; disrespected for their bravery in taking action",,21/02/2016 09:15,7.01334e+17,en,,,52041,32870,26346966
18917716,26346966,,ddlovato,"Frustrating to see women come forward with their past only to be shot down\, not believed &amp; disrespected for their bravery in taking action",,21/02/2016 09:15,7.01334e+17,en,,,52041,32870,26346966
8119302,26346966,,ddlovato,"#StoneColdVideo Feb. 23\, 2016 https://t.co/N8fM0cdufS",,21/02/2016 05:17,7.01275e+17,und,,,31507,17105,26346966
18917716,26346966,,ddlovato,"#StoneColdVideo Feb. 23\, 2016 https://t.co/N8fM0cdufS",,21/02/2016 05:17,7.01275e+17,und,,,31507,17105,26346966
8119302,26346966,,ddlovato,@ArianaGrande and by shat ourselves we mean we literally shit our pants.. Except yours had glitter in it. And the Chanel logo.,,20/02/2016 20:36,7.01143e+17,en,,,20790,12842,26346966
18917716,26346966,,ddlovato,@ArianaGrande and by shat ourselves we mean we literally shit our pants.. Except yours had glitter in it. And the Chanel logo.,,20/02/2016 20:36,7.01143e+17,en,,,20790,12842,26346966
8119302,26346966,,ddlovato,"#FreeKesha 💗 this is only gonna make you stronger\, you brave and beautiful girl. Prayers are with you 🙏🏼 @KeshaRose",,20/02/2016 20:00,7.01134e+17,en,,,73664,52043,26346966
18917716,26346966,,ddlovato,"#FreeKesha 💗 this is only gonna make you stronger\, you brave and beautiful girl. Prayers are with you 🙏🏼 @KeshaRose",,20/02/2016 20:00,7.01134e+17,en,,,73664,52043,26346966
8119302,26346966,,ddlovato,YO.. SO LIT!!! 👻😱🔥 @ArianaGrande,,20/02/2016 19:57,7.01134e+17,en,,,28736,17365,26346966
18917716,26346966,,ddlovato,YO.. SO LIT!!! 👻😱🔥 @ArianaGrande,,20/02/2016 19:57,7.01134e+17,en,,,28736,17365,26346966
8119302,26346966,,ddlovato,"Dear Saturday Morning\, I'd love to sleep in with you\, but I love and respect myself too much to go back on my commitment to working out! 😝💪🏼",,20/02/2016 17:10,7.01091e+17,en,,,26468,10778,26346966
18917716,26346966,,ddlovato,"Dear Saturday Morning\, I'd love to sleep in with you\, but I love and respect myself too much to go back on my commitment to working out! 😝💪🏼",,20/02/2016 17:10,7.01091e+17,en,,,26468,10778,26346966
8119302,26346966,,ddlovato,"Also\, follow me on snapchat and I promise to make your life better. 👻: theddlovato https://t.co/G72r6YzNym",,19/02/2016 18:43,7.00753e+17,en,,,23062,12864,26346966
18917716,26346966,,ddlovato,"Also\, follow me on snapchat and I promise to make your life better. 👻: theddlovato https://t.co/G72r6YzNym",,19/02/2016 18:43,7.00753e+17,en,,,23062,12864,26346966
8119302,26346966,,ddlovato,It's #FFF!! Here's how I keep my skin glowing: https://t.co/LdAbm0nsSu https://t.co/zbAzDSEqr2,,19/02/2016 18:41,7.00752e+17,en,,,21816,9859,26346966
18917716,26346966,,ddlovato,It's #FFF!! Here's how I keep my skin glowing: https://t.co/LdAbm0nsSu https://t.co/zbAzDSEqr2,,19/02/2016 18:41,7.00752e+17,en,,,21816,9859,26346966
8119302,26346966,,ddlovato,Can’t wait to share this special video with you all. #StoneColdVideo premiere February 23 ❤️\r\nhttps://t.co/DQnQE8n7zb,,19/02/2016 17:41,7.00737e+17,en,,,23818,18748,26346966
18917716,26346966,,ddlovato,Can’t wait to share this special video with you all. #StoneColdVideo premiere February 23 ❤️\r\nhttps://t.co/DQnQE8n7zb,,19/02/2016 17:41,7.00737e+17,en,,,23818,18748,26346966
8119302,26346966,,ddlovato,Hey @JamesBayMusic u killed it at the grammys…good luck at the @Brits this year! You guys tweet #BRITBREAKJAMESBAY to vote for James!! 🙌👍,,18/02/2016 23:48,7.00467e+17,en,,,16429,7892,26346966
18917716,26346966,,ddlovato,Hey @JamesBayMusic u killed it at the grammys…good luck at the @Brits this year! You guys tweet #BRITBREAKJAMESBAY to vote for James!! 🙌👍,,18/02/2016 23:48,7.00467e+17,en,,,16429,7892,26346966
8119302,26346966,,ddlovato,Can’t wait to be back on stage performing for you guys!!! ❤️💙💛💚 #TwisterMoves #sponsored https://t.co/lX8ZQLhuai,,18/02/2016 21:39,7.00434e+17,en,,,27936,12642,26346966
18917716,26346966,,ddlovato,Can’t wait to be back on stage performing for you guys!!! ❤️💙💛💚 #TwisterMoves #sponsored https://t.co/lX8ZQLhuai,,18/02/2016 21:39,7.00434e+17,en,,,27936,12642,26346966
8119302,26346966,,ddlovato,How the fuck does one get into a feud with the Pope..??,,18/02/2016 20:01,7.0041e+17,en,,,25181,11578,26346966
18917716,26346966,,ddlovato,How the fuck does one get into a feud with the Pope..??,,18/02/2016 20:01,7.0041e+17,en,,,25181,11578,26346966
8119302,26346966,,ddlovato,"People often ask me what they can do to speak up for #mentalhealth. For ways to be vocal\, check out https://t.co/ayJRUkmUZV #BeVocalSpeakUp",,17/02/2016 23:25,7.00099e+17,en,,,14141,7504,26346966
18917716,26346966,,ddlovato,"People often ask me what they can do to speak up for #mentalhealth. For ways to be vocal\, check out https://t.co/ayJRUkmUZV #BeVocalSpeakUp",,17/02/2016 23:25,7.00099e+17,en,,,14141,7504,26346966
8119302,26346966,,ddlovato,Thank you so much @KChenoweth!! 💗💗💗,,17/02/2016 19:31,7.0004e+17,en,,,12626,5583,26346966
18917716,26346966,,ddlovato,Thank you so much @KChenoweth!! 💗💗💗,,17/02/2016 19:31,7.0004e+17,en,,,12626,5583,26346966
8119302,26346966,,ddlovato,So after the Grammys..... I miss my long hair 😭,,17/02/2016 19:20,7.00037e+17,en,,,29812,16200,26346966
18917716,26346966,,ddlovato,So after the Grammys..... I miss my long hair 😭,,17/02/2016 19:20,7.00037e+17,en,,,29812,16200,26346966
8119302,26346966,,ddlovato,Oh fuck Higher might be my favorite.. Damn 👏🏼👏🏼👏🏼 @rihanna,,17/02/2016 18:24,7.00023e+17,en,,,20092,11601,26346966
18917716,26346966,,ddlovato,Oh fuck Higher might be my favorite.. Damn 👏🏼👏🏼👏🏼 @rihanna,,17/02/2016 18:24,7.00023e+17,en,,,20092,11601,26346966
8119302,26346966,,ddlovato,My current jam: Close To You - Rihanna.. So good,,17/02/2016 18:22,7.00023e+17,en,,,19701,11301,26346966
18917716,26346966,,ddlovato,My current jam: Close To You - Rihanna.. So good,,17/02/2016 18:22,7.00023e+17,en,,,19701,11301,26346966
8119302,26346966,,ddlovato,Thank YOU @LionelRichie!!! 💗,,17/02/2016 05:12,6.99824e+17,en,,,17008,8018,26346966
18917716,26346966,,ddlovato,Thank YOU @LionelRichie!!! 💗,,17/02/2016 05:12,6.99824e+17,en,,,17008,8018,26346966
8119302,26346966,,ddlovato,BTS look at my NEW #SKECHERSDemiStyle Campaign w/ @skechersusa! Hope you guys love the new #DemiBoot styles!! https://t.co/fAQKtwbDRD,,16/02/2016 18:48,6.99667e+17,en,,,23250,10241,26346966
18917716,26346966,,ddlovato,BTS look at my NEW #SKECHERSDemiStyle Campaign w/ @skechersusa! Hope you guys love the new #DemiBoot styles!! https://t.co/fAQKtwbDRD,,16/02/2016 18:48,6.99667e+17,en,,,23250,10241,26346966
8119302,26346966,,ddlovato,Cloud 90000000 ☁️💗 #GRAMMYs https://t.co/eGQWMMxPKy,,16/02/2016 05:44,6.99469e+17,en,,,33039,15878,26346966
18917716,26346966,,ddlovato,Cloud 90000000 ☁️💗 #GRAMMYs https://t.co/eGQWMMxPKy,,16/02/2016 05:44,6.99469e+17,en,,,33039,15878,26346966
8119302,26346966,,ddlovato,Wow. What a night!! Thank you @LionelRichie.. You deserved every bit of tonight &amp; Saturday night as well. 💗 #Grammys https://t.co/ljj4hdd8YP,,16/02/2016 05:41,6.99469e+17,en,,,39464,19962,26346966
18917716,26346966,,ddlovato,Wow. What a night!! Thank you @LionelRichie.. You deserved every bit of tonight &amp; Saturday night as well. 💗 #Grammys https://t.co/ljj4hdd8YP,,16/02/2016 05:41,6.99469e+17,en,,,39464,19962,26346966
8119302,26346966,,ddlovato,Thank you @ThePerezHilton!!! 💗 you!!,,16/02/2016 03:41,6.99438e+17,en,,,15260,7176,26346966
18917716,26346966,,ddlovato,Thank you @ThePerezHilton!!! 💗 you!!,,16/02/2016 03:41,6.99438e+17,en,,,15260,7176,26346966
8119302,26346966,,ddlovato,FUCK YES @MEGHAN_TRAINOR!!! I'M SO HAPPY FOR YOU!!!!!!,,16/02/2016 03:24,6.99434e+17,en,,,25065,12610,26346966
18917716,26346966,,ddlovato,FUCK YES @MEGHAN_TRAINOR!!! I'M SO HAPPY FOR YOU!!!!!!,,16/02/2016 03:24,6.99434e+17,en,,,25065,12610,26346966
8119302,26346966,,ddlovato,I made it up on that stage tonight because you all believed in me. I love you all so much 🙏🏼 #mylovaticsaremylife,,16/02/2016 03:09,6.9943e+17,en,,,43602,27927,26346966
18917716,26346966,,ddlovato,I made it up on that stage tonight because you all believed in me. I love you all so much 🙏🏼 #mylovaticsaremylife,,16/02/2016 03:09,6.9943e+17,en,,,43602,27927,26346966
8119302,26346966,,ddlovato,Thank you mama!! 😍😘😘😘 @katyperry,,16/02/2016 03:08,6.9943e+17,en,,,32722,22626,26346966
18917716,26346966,,ddlovato,Thank you mama!! 😍😘😘😘 @katyperry,,16/02/2016 03:08,6.9943e+17,en,,,32722,22626,26346966
8119302,26346966,,ddlovato,@WValderrama.... Your birthday suit....??? 😏🤓👍🏼,,15/02/2016 21:16,6.99341e+17,en,,,10978,6344,26346966
18917716,26346966,,ddlovato,@WValderrama.... Your birthday suit....??? 😏🤓👍🏼,,15/02/2016 21:16,6.99341e+17,en,,,10978,6344,26346966
