user_id_x,follower_id,name,author,content,country,date_time,id,language,latitude,longitude,number_of_likes,number_of_shares,user_id_y
1211311,12835512,,TheEllenShow,Can’t wait to watch the #GoldenGlobes tonight! Sending luck to @RickyGervais. And anyone in his opening monologue.,,10/01/2016 23:03,6.86322e+17,en,,,6500,892,12835512
16523741,12835512,,TheEllenShow,Can’t wait to watch the #GoldenGlobes tonight! Sending luck to @RickyGervais. And anyone in his opening monologue.,,10/01/2016 23:03,6.86322e+17,en,,,6500,892,12835512
9531232,12835512,,TheEllenShow,Can’t wait to watch the #GoldenGlobes tonight! Sending luck to @RickyGervais. And anyone in his opening monologue.,,10/01/2016 23:03,6.86322e+17,en,,,6500,892,12835512
6037682,12835512,,TheEllenShow,Can’t wait to watch the #GoldenGlobes tonight! Sending luck to @RickyGervais. And anyone in his opening monologue.,,10/01/2016 23:03,6.86322e+17,en,,,6500,892,12835512
1194401,12835512,,TheEllenShow,Can’t wait to watch the #GoldenGlobes tonight! Sending luck to @RickyGervais. And anyone in his opening monologue.,,10/01/2016 23:03,6.86322e+17,en,,,6500,892,12835512
11136132,12835512,,TheEllenShow,Can’t wait to watch the #GoldenGlobes tonight! Sending luck to @RickyGervais. And anyone in his opening monologue.,,10/01/2016 23:03,6.86322e+17,en,,,6500,892,12835512
1211311,12835512,,TheEllenShow,"Andy\, watch out for that door. https://t.co/mgeaGB81U2",,08/01/2016 23:52,6.8561e+17,en,,,6372,952,12835512
16523741,12835512,,TheEllenShow,"Andy\, watch out for that door. https://t.co/mgeaGB81U2",,08/01/2016 23:52,6.8561e+17,en,,,6372,952,12835512
9531232,12835512,,TheEllenShow,"Andy\, watch out for that door. https://t.co/mgeaGB81U2",,08/01/2016 23:52,6.8561e+17,en,,,6372,952,12835512
6037682,12835512,,TheEllenShow,"Andy\, watch out for that door. https://t.co/mgeaGB81U2",,08/01/2016 23:52,6.8561e+17,en,,,6372,952,12835512
1194401,12835512,,TheEllenShow,"Andy\, watch out for that door. https://t.co/mgeaGB81U2",,08/01/2016 23:52,6.8561e+17,en,,,6372,952,12835512
11136132,12835512,,TheEllenShow,"Andy\, watch out for that door. https://t.co/mgeaGB81U2",,08/01/2016 23:52,6.8561e+17,en,,,6372,952,12835512
